tweet_id,timestamp,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,breed,confidence,stage
817777686764523521,2017-05-30 16:49:31,12.0,10,Scout,15826,3123,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,chihuahua,0.955156,doggo
817777686764523521,2017-05-29 16:24:37,13.0,10,Gizmo,20271,3770,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,pembroke,0.664181,
817777686764523521,2017-05-28 17:23:24,14.0,10,Walter,65070,14428,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,french_bulldog,0.0999839,
817777686764523521,2017-05-28 00:18:35,13.0,10,,26539,5284,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,labrador_retriever,0.868107,
817777686764523521,2017-05-27 19:39:34,12.0,10,Cooper,10055,2095,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151,
817777686764523521,2017-05-26 00:29:37,12.0,10,,24028,4175,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,labrador_retriever,0.522644,
817777686764523521,2017-05-25 16:10:44,13.0,10,Harold,33753,7333,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,border_collie,0.661953,
817777686764523521,2017-05-24 16:44:18,12.0,10,Shikha,16019,2504,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,eskimo_dog,0.6164569999999999,puppo
817777686764523521,2017-05-23 16:16:06,13.0,10,,32067,7867,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,samoyed,0.471403,
817777686764523521,2017-05-22 16:06:55,12.0,10,Lili,19237,3483,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,
817777686764523521,2017-05-22 00:28:40,13.0,10,Jamesy,121760,35355,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,french_bulldog,0.905334,pupper
817777686764523521,2017-05-21 16:48:45,12.0,10,Coco,52360,14469,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,samoyed,0.984086,
817777686764523521,2017-05-19 23:57:46,13.0,10,Boomer,25559,5638,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664,
817777686764523521,2017-05-19 00:12:11,13.0,10,Sammy,26407,5023,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,chesapeake_bay_retriever,0.832435,
